Deep size	Num units	Learning rate	Batch size	MSE	Tiempo de ejecución
4	200	0.001	64	0.022859521210193634	32.78250789642334
4	100	0.001	64	0.023668620735406876	28.649291276931763
3	100	0.001	64	0.026304589584469795	25.105375289916992
3	200	0.001	64	0.033454783260822296	31.389439821243286
3	200	0.0001	64	0.037530746310949326	32.98024606704712
4	100	0.0001	64	0.03843485563993454	27.168419122695923
3	100	0.0001	64	0.03964512422680855	24.484121084213257
4	200	0.0001	64	0.04310934990644455	38.493699073791504
