Deep layers	Num units	Learning rate	Batch size	Loss	Score	Elapsed time
3	100	0.0001	4	0.03061508573591709	0.03061508573591709	83.62490439414978
3	100	0.0001	4	0.031504690647125244	0.031504690647125244	143.6886851787567
3	100	0.0001	4	0.031893692910671234	0.031893692910671234	143.83611917495728
3	100	0.0001	4	0.03189831227064133	0.03189831227064133	145.3899290561676
3	100	0.0001	4	0.03206902742385864	0.03206902742385864	74.25961899757385
3	100	0.0001	4	0.03224568068981171	0.03224568068981171	143.7938368320465
3	100	0.0001	4	0.032348986715078354	0.032348986715078354	144.09460377693176
3	100	0.0001	4	0.032700467854738235	0.032700467854738235	96.96986150741577
3	100	0.0001	4	0.033157844096422195	0.033157847821712494	75.54553818702698
3	100	0.0001	4	0.0331827774643898	0.0331827774643898	98.29569983482361
3	200	0.0001	4	0.033472705632448196	0.033472705632448196	131.90234541893005
3	200	0.0001	4	0.03355177119374275	0.03355177119374275	143.69788789749146
4	50	0.0001	2	0.03404177352786064	0.03404177352786064	203.9195957183838
4	200	0.0001	4	0.03447838872671127	0.03447838872671127	158.47885394096375
4	100	0.001	4	0.034570276737213135	0.034570276737213135	108.21348977088928
2	200	0.0001	4	0.035484712570905685	0.035484712570905685	143.57014989852905
2	200	0.0001	4	0.03590302914381027	0.03590302914381027	143.55107045173645
2	100	0.0001	4	0.03653709962964058	0.03653709962964058	81.94148755073547
2	100	0.0001	4	0.036588676273822784	0.036588676273822784	88.52880215644836
2	100	0.0001	4	0.03693435341119766	0.03693435341119766	84.03907203674316
4	100	0.001	16	0.03695811703801155	0.03695811703801155	42.6951539516449
3	200	0.0001	16	0.037791669368743896	0.037791669368743896	34.01786661148071
2	100	0.0001	4	0.03849620372056961	0.03849620372056961	143.31467151641846
4	200	0.001	16	0.041745446622371674	0.041745446622371674	83.92974758148193
2	200	0.0001	16	0.050635408610105515	0.050635408610105515	41.46568489074707
4	50	0.001	4	0.052527666091918945	0.052527666091918945	144.14592170715332
2	100	0.001	2	0.053479794412851334	0.053479794412851334	164.62798047065735
1	100	0.0001	4	0.06201022490859032	0.06201022490859032	83.05897855758667
3	100	0.001	2	0.08327122777700424	0.08327122777700424	203.80449151992798
1	100	0.0001	4	0.08701436221599579	0.08701436221599579	143.59561443328857
3	200	0.001	2	0.10025513172149658	0.10025513172149658	240.4452452659607
